TTS2022,Latitude,Longitude
6143,43.19596796,-79.84720615
6144,43.19826011,-79.85691959
6145,43.19743965,-79.86697656
6146,43.20056997,-79.87742411
6147,43.19948811,-79.82980528
6148,43.20298494,-79.88748926
6149,43.20415981,-79.84381592
6150,43.20664188,-79.9020541
6151,43.20644918,-79.85336198
6152,43.20431074,-79.82012981
6153,43.20878208,-79.86281858
6154,43.21099136,-79.91865032
6155,43.20959856,-79.82975901
6156,43.21117989,-79.87267223
6157,43.21292936,-79.84009041
6158,43.21365497,-79.88262217
6159,43.2158026,-79.85174406
6160,43.21731901,-79.89716536
6161,43.21819453,-79.86116843
6162,43.21915328,-79.82376461
6163,43.22098524,-79.91176094
6164,43.22004659,-79.86888686
6165,43.22231967,-79.83616279
6166,43.2225024,-79.87886398
6167,43.22405683,-79.92295027
6168,43.22359609,-79.80715008
6169,43.2246906,-79.8454837
6170,43.22563692,-79.8930133
6171,43.22480145,-79.77211136
6172,43.2269828,-79.85496942
6173,43.22655434,-79.78285771
6174,43.22740253,-79.82198033
6175,43.22892478,-79.91106289
6176,43.22948228,-79.86496164
6177,43.22944811,-79.79145175
6178,43.22901133,-79.74811244
6179,43.2305838,-79.79868518
6180,43.23198113,-79.87488886
6181,43.23124644,-79.83260812
6182,43.23176537,-79.75793909
6183,43.23385564,-79.88210424
6184,43.23520238,-79.76388157
6185,43.23389114,-79.80696639
6186,43.23410004,-79.89318529
6187,43.23421866,-79.84134171
6188,43.2342024,-79.77295546
6189,43.23601661,-79.81699377
6190,43.23671632,-79.85064848
6191,43.23797902,-79.92251825
6192,43.23860041,-79.90660654
6193,43.23890616,-79.82643154
6194,43.23899228,-79.89022712
6195,43.23917253,-79.86064313
6196,43.24100671,-79.87298645
6197,43.2391464,-79.7485873
6198,43.24232742,-79.88753912
6199,43.24018766,-79.78243623
6200,43.24204874,-79.8039213
6201,43.24268931,-79.83639601
6202,43.24230548,-79.79406882
6203,43.24058053,-79.76568898
6204,43.2439777,-79.81382182
6205,43.24545114,-79.84635757
6206,43.24555177,-79.85741328
6207,43.24624192,-79.82380156
6208,43.24731691,-79.8913401
6209,43.24712968,-79.86860508
6210,43.24827014,-79.91153294
6211,43.2480992,-79.80140299
6212,43.24840104,-79.81194221
6213,43.24923082,-79.87497423
6214,43.24916537,-79.85496658
6215,43.24902435,-79.83391512
6216,43.2505377,-79.93779733
6217,43.25033585,-79.87973621
6218,43.25063331,-79.86689965
6219,43.2507534,-79.75583272
6220,43.25177081,-79.84366215
6221,43.25277,-79.8733912
6222,43.25259505,-79.86392049
6223,43.25196996,-79.8105021
6224,43.2528984,-79.88404566
6225,43.25356209,-79.92087569
6226,43.25232676,-79.82129613
6227,43.25389412,-79.87825212
6228,43.25409143,-79.89108239
6229,43.25429867,-79.85348405
6230,43.25494146,-79.83112261
6231,43.25578674,-79.87212373
6232,43.25603973,-79.90001535
6233,43.25692963,-79.86186549
6234,43.25701298,-79.87698145
6235,43.25761342,-79.84105754
6236,43.25834711,-79.86686858
6237,43.25923001,-79.88476805
6238,43.25932684,-79.87054444
6239,43.26008918,-79.85100452
6240,43.26048026,-79.87540872
6241,43.26430276,-79.90828603
6242,43.26554588,-79.79426429
6243,43.2629128,-79.92321397
6244,43.26241564,-79.86100643
6245,43.26407863,-79.88455502
6246,43.2647335,-79.87106757
6247,43.26824799,-79.89694567
6248,43.26733309,-79.87962586
6249,43.27104975,-79.84256566
6250,43.2710432,-79.86200664
6251,43.26035666,-79.82501074
6252,43.27973541,-79.88772506
6253,43.28159459,-79.78728674
6254,43.21243834,-79.79946142
6255,43.20850631,-79.78854441
6256,43.21564472,-79.78101348
6257,43.21191067,-79.81064822
6258,43.18974138,-79.85140318
6259,43.18450715,-79.8301469
6260,43.27305405,-79.81937428
6261,43.23078123,-79.76569876
6262,43.24503572,-79.76281527
6263,43.25156727,-79.77462427
6264,43.25440543,-79.79852919
6265,43.26527123,-79.8448592
11001,43.18543541,-79.54771445
11002,43.18867436,-79.55921063
11003,43.19269778,-79.52301928
11004,43.19514395,-79.55821422
11005,43.19176757,-79.54589172
11006,43.190827,-79.56798413
11007,43.19818598,-79.56846921
11008,43.19724502,-79.5920413
11009,43.19794195,-79.54648905
11010,43.20189344,-79.58550004
11011,43.20324421,-79.5653616
11012,43.19729047,-79.61439674
11013,43.20903299,-79.61214583
11014,43.21481859,-79.61085065
11015,43.19608707,-79.58194613
11016,43.18702432,-79.51892442
11017,43.18160171,-79.53454316
11018,43.17733264,-79.52090418
11019,43.18843722,-79.53120377
11020,43.20347694,-79.60998251
11021,43.19485974,-79.57151119
11022,43.17608611,-79.62456109
11023,43.16233467,-79.55416197
11024,43.16888709,-79.57766756
11025,43.15249062,-79.52677781
11026,43.17221804,-79.59706659
11027,43.17485638,-79.46081833
11028,43.19238859,-79.48424816
11029,43.1925309,-79.42586351
11030,43.1544894,-79.50136054
11031,43.16635412,-79.42945644
11032,43.14506804,-79.46847383
11033,43.18153463,-79.49782667
11034,43.14595177,-79.42809235
11035,43.18020244,-79.42239342
11036,43.17383124,-79.48159271
11037,43.18477188,-79.48200918
11038,43.18454113,-79.47171841
11039,43.16753461,-79.47038281
11040,43.17576269,-79.47148359
11041,43.1544698,-79.48468361
11042,43.15804824,-79.47124626
11043,43.1474904,-79.39499834
11044,43.15555317,-79.39033453
11045,43.15835688,-79.39837671
11046,43.16973645,-79.33759186
11047,43.1813778,-79.3479964
11048,43.18940747,-79.38979439
11049,43.12654647,-79.34417413
11050,43.15572361,-79.37440135
11051,43.14562063,-79.33515141
11052,43.13127707,-79.38333243
11053,43.11066157,-79.35671492
11054,43.17566246,-79.37798515
11055,43.15727266,-79.34233853
11056,43.11342125,-79.48191246
11057,43.11495129,-79.42174288
11058,43.06121339,-79.36488172
11059,43.06156285,-79.32645681
11060,43.09281119,-79.36601484
11061,43.09293226,-79.29893785
11062,43.09550448,-79.32515762
11063,43.06757126,-79.29876673
11064,43.02481494,-79.28940683
11065,43.04497782,-79.27537782
11066,43.04973976,-79.28503605
11067,43.03692714,-79.30180757
11068,43.02506958,-79.30291178
11069,43.03297534,-79.27690055
11070,43.03914486,-79.28988847
11071,43.04809111,-79.30317499
11072,43.04143127,-79.3034057
11073,43.03367672,-79.37011493
11074,43.02509634,-79.3250845
11075,43.02071774,-79.36198373
11076,43.03782716,-79.3341989
11077,43.00104971,-79.36435227
11078,43.00173941,-79.31611388
11079,42.97911193,-79.31370907
11080,42.97913011,-79.35834536
11081,43.25751248,-79.08846133
11082,43.24955001,-79.09446911
11083,43.24295083,-79.07640148
11084,43.25093549,-79.0676423
11085,43.22602683,-79.12685721
11086,43.21939075,-79.11553653
11087,43.21406494,-79.1256791
11088,43.16562758,-79.11133023
11089,43.15976892,-79.06584467
11090,43.15290613,-79.09290387
11091,43.16606519,-79.09180437
11092,43.15254147,-79.11217703
11093,43.15157021,-79.17308987
11094,43.16074964,-79.1658666
11095,43.1506509,-79.16277802
11096,43.1875348,-79.17905924
11097,43.19072869,-79.13436641
11098,43.19314153,-79.08186888
11099,43.21773881,-79.17598934
11100,43.24382701,-79.12453485
11101,43.21850105,-79.14893256
11102,43.15666007,-79.18680698
11103,43.17840408,-79.16314884
11104,43.2229745,-79.08503853
11105,43.20967676,-79.19645452
11106,43.18957897,-79.11499516
11107,43.15862177,-79.15114933
11108,43.15942072,-79.13322102
11109,43.11567367,-79.2589399
11110,43.12394123,-79.2361485
11111,43.12350071,-79.26609159
11112,43.1301452,-79.22558474
11113,43.12991236,-79.25596489
11114,43.13138076,-79.23479584
11115,43.12694805,-79.24928165
11116,43.12761005,-79.22210374
11117,43.13613826,-79.22410249
11118,43.13424407,-79.26426444
11119,43.13720103,-79.25588146
11120,43.13699541,-79.20203398
11121,43.13881401,-79.21620984
11122,43.14023357,-79.24909863
11123,43.1366687,-79.23246745
11124,43.14080694,-79.2652551
11125,43.1420973,-79.2371968
11126,43.13915573,-79.24328364
11127,43.14473361,-79.1960648
11128,43.14709378,-79.22015334
11129,43.14391196,-79.25549326
11130,43.14646181,-79.26994396
11131,43.14734035,-79.25899221
11132,43.1426073,-79.18507951
11133,43.14874568,-79.24726286
11134,43.15149461,-79.21637794
11135,43.15325839,-79.28098876
11136,43.15248807,-79.26640293
11137,43.15391511,-79.25865484
11138,43.15622595,-79.25218036
11139,43.15001909,-79.23320411
11140,43.15751611,-79.24692893
11141,43.15247133,-79.21081175
11142,43.16089146,-79.24336048
11143,43.15734549,-79.21815043
11144,43.15879068,-79.23314384
11145,43.1565008,-79.24324583
11146,43.15975521,-79.25216556
11147,43.16182851,-79.24644113
11148,43.16117665,-79.2293975
11149,43.16075697,-79.2683125
11150,43.16400171,-79.22825899
11151,43.16509236,-79.2370021
11152,43.1622179,-79.21475492
11153,43.15902734,-79.19836829
11154,43.16289544,-79.26114324
11155,43.16547267,-79.25704474
11156,43.16723797,-79.21617917
11157,43.16747464,-79.22586159
11158,43.16709128,-79.25243612
11159,43.17087881,-79.28063308
11160,43.1709601,-79.23735929
11161,43.16875423,-79.24569395
11162,43.17475497,-79.24776189
11163,43.17242443,-79.270919
11164,43.17206259,-79.21464611
11165,43.17414061,-79.2245214
11166,43.1765809,-79.21585491
11167,43.17418584,-79.25545932
11168,43.17572401,-79.23401254
11169,43.17352567,-79.26732752
11170,43.17405967,-79.26244897
11171,43.17968226,-79.24715309
11172,43.17332173,-79.20236001
11173,43.17818043,-79.22546573
11174,43.18402234,-79.25458931
11175,43.18598098,-79.26918984
11176,43.18164208,-79.24302229
11177,43.18079166,-79.2180106
11178,43.1817468,-79.23582773
11179,43.18230758,-79.26135971
11180,43.1840973,-79.20147042
11181,43.18458849,-79.2283133
11182,43.18593147,-79.22339926
11183,43.18832264,-79.24609496
11184,43.19055297,-79.25927739
11185,43.18647463,-79.27900512
11186,43.19116854,-79.23625974
11187,43.19645805,-79.22118375
11188,43.19697127,-79.27278829
11189,43.19171925,-79.20637488
11190,43.20229515,-79.25828378
11191,43.20332075,-79.2292146
11192,43.20168842,-79.23662633
11193,43.20619034,-79.24756011
11194,43.20583079,-79.22316085
11195,43.20849816,-79.21497104
11196,43.21154833,-79.23718247
11197,43.20802259,-79.20515176
11198,43.22290384,-79.21873006
11199,43.22597146,-79.20980032
11200,43.21651964,-79.22706754
11201,43.1878873,-79.21841665
11202,43.19430911,-79.26442918
11203,43.16431415,-79.20443852
11204,43.1897027,-79.21342426
11205,43.19962634,-79.21156048
11206,43.14145351,-79.22819316
11207,43.14481938,-79.205786
11208,43.1601758,-79.27349358
11209,43.16729532,-79.27364242
11210,43.16123635,-79.27874166
11211,43.16052362,-79.26343477
11212,43.16150259,-79.2376791
11213,43.18229677,-79.20783259
11214,43.19403612,-79.22846498
11215,43.21116115,-79.22483381
11216,43.19734359,-79.24698265
11217,43.132863,-79.21038496
11218,43.13051249,-79.27256695
11219,43.17069134,-79.23068009
11220,43.19534847,-79.2550046
11221,43.15656108,-79.22499118
11222,43.15022128,-79.25173193
11223,43.18198524,-79.21287832
11224,43.15420835,-79.20401526
11225,43.15359304,-79.27331768
11226,43.14954332,-79.2421621
11227,43.17474127,-79.27701978
11228,43.18203218,-79.28358739
11229,43.19458458,-79.2845861
11230,43.12439974,-79.29292644
11231,43.17081591,-79.29115105
11232,43.18517017,-79.29960032
11233,43.1683173,-79.3130082
11234,43.14700987,-79.29645103
11235,43.17130908,-79.30362586
11236,43.15903033,-79.29377086
11237,43.0423753,-79.2249394
11238,43.0474905,-79.19256041
11239,43.06962893,-79.18695687
11240,43.08988509,-79.20356821
11241,43.09075981,-79.18543024
11242,43.0939657,-79.27399727
11243,43.09361722,-79.22159045
11244,43.10969892,-79.21106836
11245,43.11305453,-79.20117066
11246,43.11232887,-79.24518481
11247,43.1127673,-79.2266074
11248,43.11924585,-79.20922323
11249,43.12054099,-79.1984717
11250,43.12068776,-79.22034527
11251,43.12631676,-79.20870259
11252,43.12990094,-79.19592605
11253,43.12594602,-79.18455308
11254,43.06626858,-79.27354492
11255,43.03362304,-79.2585532
11256,43.04539468,-79.24252863
11257,43.0483846,-79.25805791
11258,43.0691469,-79.24313716
11259,43.06793359,-79.2561079
11260,43.09351668,-79.24975197
11261,43.06929838,-79.22332697
11262,43.09954809,-79.19423388
11263,43.10979174,-79.18745155
11264,43.12811979,-79.20133269
11265,43.06915661,-79.20511887
11266,43.037934,-79.14165122
11267,43.05073547,-79.1511076
11268,43.05943724,-79.12788232
11269,43.05602891,-79.09990622
11270,43.05842417,-79.11939205
11271,43.07449162,-79.10348463
11272,43.07499928,-79.09042082
11273,43.07515295,-79.08003755
11274,43.08133798,-79.12619423
11275,43.08057959,-79.11822347
11276,43.0833572,-79.11307942
11277,43.08481102,-79.08043096
11278,43.08579864,-79.09387096
11279,43.09081669,-79.07318284
11280,43.09142341,-79.10419624
11281,43.09413115,-79.11675434
11282,43.09233164,-79.09238972
11283,43.09335885,-79.07983343
11284,43.09309367,-79.1266553
11285,43.09895683,-79.08014555
11286,43.09947705,-79.07142074
11287,43.09791466,-79.06629023
11288,43.10054118,-79.11472548
11289,43.10367236,-79.06705593
11290,43.10665039,-79.07015426
11291,43.10680836,-79.06304618
11292,43.10003572,-79.13087487
11293,43.10478412,-79.12191691
11294,43.10857685,-79.10500354
11295,43.10021326,-79.09179278
11296,43.10655372,-79.07962631
11297,43.11199108,-79.06678234
11298,43.1189248,-79.10575916
11299,43.12267837,-79.12806318
11300,43.11933751,-79.08113671
11301,43.12613463,-79.09419247
11302,43.12988804,-79.11914419
11303,43.12640685,-79.10625126
11304,43.14160477,-79.11984345
11305,43.13917728,-79.07237943
11306,43.06759818,-79.10768828
11307,43.06910239,-79.09001576
11308,43.11183597,-79.09311723
11309,43.11318238,-79.10829326
11310,43.11858455,-79.09533259
11311,43.11860841,-79.11629966
11312,43.10751248,-79.1306751
11313,43.07444509,-79.12752183
11314,43.13277821,-79.09396985
11315,43.10106559,-79.10539743
11316,43.11265235,-79.12868175
11317,43.11714833,-79.12995991
11318,43.10755197,-79.11561204
11319,43.09801878,-79.10272332
11320,43.10853302,-79.08901651
11321,43.10298492,-79.08027904
11322,43.07379107,-79.14198536
11323,43.08315157,-79.14229703
11324,43.13376083,-79.10666221
11325,43.08267858,-79.10393618
11326,43.08104778,-79.09074488
11327,43.09465457,-79.08835364
11328,43.13403463,-79.05887167
11329,43.10740255,-79.0969846
11330,43.10435151,-79.10621494
11331,43.08580378,-79.12979885
11332,43.0919835,-79.11280864
11333,43.08697014,-79.08799032
11334,43.14125378,-79.09393789
11335,43.06422933,-79.14174694
11336,43.07409288,-79.11303762
11337,43.11021893,-79.07967814
11338,42.98295943,-79.05176612
11339,42.99381805,-79.1003223
11340,42.98149853,-79.1452841
11341,43.04108039,-79.09788625
11342,43.02394081,-79.07676389
11343,43.04731975,-79.02707611
11344,43.0594703,-79.07311652
11345,43.01757217,-79.14606341
11346,43.02188368,-79.04336442
11347,43.04496121,-79.05828643
11348,43.05335975,-79.052527
11349,43.06159948,-79.05729905
11350,43.05731326,-79.04355491
11351,43.06390133,-79.1615395
11352,43.07726654,-79.1611738
11353,43.09325919,-79.16357452
11354,43.12851075,-79.15065861
11355,43.09321821,-79.14343262
11356,43.1060788,-79.15382835
11357,43.12967503,-79.17074567
11358,42.93996201,-79.24235227
11359,42.95571557,-79.24089265
11360,42.96862598,-79.24769539
11361,42.96806058,-79.26759541
11362,42.96886189,-79.23316785
11363,42.97926685,-79.26656916
11364,42.97983164,-79.25211958
11365,42.97945182,-79.23849833
11366,42.97957095,-79.22826804
11367,42.98374107,-79.25642746
11368,42.98595408,-79.23877252
11369,42.98586579,-79.24746907
11370,42.99155904,-79.25487427
11371,42.99009553,-79.23315096
11372,42.9890462,-79.2218399
11373,42.97918652,-79.28318947
11374,42.99166276,-79.2676262
11375,42.99965107,-79.26363045
11376,42.99843689,-79.24090975
11377,42.99842832,-79.25644271
11378,43.00629131,-79.2646799
11379,43.00872359,-79.25548504
11380,43.00817175,-79.2456287
11381,43.00827423,-79.28279058
11382,43.01758437,-79.26505801
11383,43.01985305,-79.24038544
11384,43.01759358,-79.2548894
11385,43.01993385,-79.27519007
11386,43.02610346,-79.24524147
11387,42.97945295,-79.24362385
11388,42.97768515,-79.24869015
11389,42.99087562,-79.2466925
11390,43.0082346,-79.22961481
11391,42.95310663,-79.26621226
11392,42.98631664,-79.26349529
11393,42.99119702,-79.27512085
11394,42.9922214,-79.28592357
11395,43.00215537,-79.2876975
11396,42.99910535,-79.28280153
11397,42.99633322,-79.27550011
11398,42.99985992,-79.24825925
11399,43.00703906,-79.27724612
11400,43.01455648,-79.2880811
11401,43.00952296,-79.27330899
11402,43.01081023,-79.26563435
11403,43.01382206,-79.2177926
11404,43.00087422,-79.27488131
11405,43.00922304,-79.28791651
11406,43.0151114,-79.28281118
11407,43.02445085,-79.25983877
11408,42.97832165,-79.19466483
11409,43.01554071,-79.19888426
11410,42.97429145,-79.21447235
11411,42.98077361,-79.1768901
11412,43.02163932,-79.17644878
11413,42.88103763,-79.20951386
11414,42.91904716,-79.27328698
11415,42.92437491,-79.25429274
11416,42.93850276,-79.22714463
11417,42.93129306,-79.20738879
11418,42.93507283,-79.16104056
11419,42.89577237,-79.21732074
11420,42.92301285,-79.12348155
11421,42.90129016,-79.16267285
11422,42.90457972,-79.21242876
11423,42.8804985,-79.27177951
11424,42.88186685,-79.25400428
11425,42.89519395,-79.25991768
11426,42.89554379,-79.25261519
11427,42.89921756,-79.24808016
11428,42.90447663,-79.26009567
11429,42.89637824,-79.24077444
11430,42.90564483,-79.23975154
11431,42.89057196,-79.27179728
11432,42.88040954,-79.23676393
11433,42.88953141,-79.2364898
11434,42.88938938,-79.2577006
11435,42.88045992,-79.15249897
11436,42.89480576,-78.99991521
11437,42.94070042,-78.95333162
11438,42.919514,-79.02106483
11439,42.95954058,-78.99976767
11440,42.94631606,-79.02087426
11441,42.94818329,-79.08500934
11442,42.88822162,-79.08480555
11443,42.91690248,-79.0865668
11444,42.91583265,-79.04553124
11445,42.91851601,-78.991019
11446,42.94863315,-79.04831244
11447,42.87626896,-79.10489586
11448,42.87872777,-79.00512326
11449,42.85860377,-79.09039133
11450,42.86940137,-79.06725774
11451,42.86833528,-79.05589094
11452,42.8788379,-79.03646914
11453,42.89923875,-79.02966295
11454,42.89884475,-79.04926519
11455,42.88923962,-79.0670313
11456,42.88075997,-79.05393931
11457,42.88979448,-79.03935577
11458,42.91437856,-78.92518734
11459,42.92390475,-78.95776454
11460,42.92357339,-78.91907261
11461,42.88759131,-78.9451372
11462,42.90766882,-78.92597155
11463,42.91480389,-78.91406477
11464,42.89542702,-78.95796652
11465,42.89541756,-78.97288778
11466,42.91012781,-78.95548879
11467,42.89992265,-78.93107489
11468,42.89588197,-78.94530592
11469,42.91391,-78.97297955
11470,42.93218052,-78.92126298
11471,42.91618455,-78.93617513
11472,42.92602606,-78.93270383
11473,43.01450707,-79.52571349
11474,43.02177297,-79.60928046
11475,43.0566949,-79.54383037
11476,43.05906193,-79.44490005
11477,43.08036043,-79.61912933
11478,43.10408553,-79.68838964
11479,43.11196011,-79.52246362
11480,43.13731047,-79.60199019
11481,43.08206277,-79.54362796
11482,43.02774184,-79.44863908
11483,43.01641463,-79.56870563
11484,43.07011846,-79.7319147
11485,43.05247046,-79.67529628
11486,43.08357966,-79.43832284
11487,43.09019423,-79.46962907
11488,43.13224352,-79.68382387
11489,43.11282584,-79.61262364
11490,43.14560398,-79.65330068
11491,43.13187707,-79.56894487
11492,43.00612745,-79.41504089
11493,43.10738536,-79.56511014
11494,43.12311845,-79.54355412
11495,43.09662184,-79.55363778
11496,43.1071754,-79.53785826
11497,43.09211996,-79.54246787
11498,42.97109144,-79.43338003
11499,42.91106389,-79.41962898
11500,42.95845887,-79.33218067
11501,42.91899115,-79.32652322
11502,42.87927582,-79.33536502
11503,42.97774406,-79.51195193
12001,43.48812297,-80.51137717
12002,43.46945958,-80.548667
12003,43.47086334,-80.54085271
12004,43.47444512,-80.54230672
12005,43.47089166,-80.53471914
12006,43.46729822,-80.53850507
12007,43.46591134,-80.53586961
12008,43.46976259,-80.53123784
12009,43.47634329,-80.53322694
12010,43.47370786,-80.52757744
12011,43.47850922,-80.52783001
12012,43.48018429,-80.52394467
12013,43.47583648,-80.5217672
12014,43.48176462,-80.51891145
12015,43.48396328,-80.51096547
12016,43.47547189,-80.51553725
12017,43.47819278,-80.51083159
12018,43.48123033,-80.50325148
12019,43.47410683,-80.50018878
12020,43.46755032,-80.50423057
12021,43.47271757,-80.5082372
12022,43.47111752,-80.51948971
12023,43.46524502,-80.5275111
12024,43.46402317,-80.52900762
12025,43.46132359,-80.5258776
12026,43.46345053,-80.52110707
12027,43.46658025,-80.52367801
12028,43.46752275,-80.52858258
12029,43.46875862,-80.51550239
12030,43.46307197,-80.53387456
12031,43.45772746,-80.52906311
12032,43.46558071,-80.51208535
12033,43.46063875,-80.51286549
12034,43.46200637,-80.51687559
12035,43.45824373,-80.52084375
12036,43.46180331,-80.50759982
12037,43.4635809,-80.50553339
12038,43.45969936,-80.53483477
12039,43.47081744,-80.52495888
12040,43.51240017,-80.52500209
12041,43.50907896,-80.53544504
12042,43.50528675,-80.53092958
12043,43.4973141,-80.53404262
12044,43.50154105,-80.52949111
12045,43.49889181,-80.52255403
12046,43.50277677,-80.52024908
12047,43.49681666,-80.52687692
12048,43.49446677,-80.51750462
12049,43.50583268,-80.54184398
12050,43.5018887,-80.53809237
12051,43.50284804,-80.5480781
12052,43.49834266,-80.54762428
12053,43.49556668,-80.54330441
12054,43.49087746,-80.5326998
12055,43.48775883,-80.52434666
12056,43.48987087,-80.52031858
12057,43.4989164,-80.55562618
12058,43.49625853,-80.56446503
12059,43.48918135,-80.56032661
12060,43.48296275,-80.5487809
12061,43.48128748,-80.5405835
12062,43.47818757,-80.54626169
12063,43.47809194,-80.55233049
12064,43.48492707,-80.55568734
12065,43.49031961,-80.55043434
12066,43.48734009,-80.54739074
12067,43.48874168,-80.53754623
12068,43.48642769,-80.54193416
12069,43.4828877,-80.5319831
12070,43.47728001,-80.55871021
12071,43.51661722,-80.51198228
12072,43.509797,-80.5057249
12073,43.50639048,-80.51812323
12074,43.49920036,-80.51158412
12075,43.49817742,-80.49774961
12076,43.49218744,-80.50350113
12077,43.48358825,-80.49515059
12078,43.4897878,-80.48681632
12079,43.49953383,-80.48681293
12080,43.52081257,-80.48710745
12081,43.48362524,-80.57579337
12082,43.49365218,-80.57918919
12083,43.48713791,-80.59755383
12084,43.48094582,-80.61554799
12085,43.47503968,-80.61062291
12086,43.48330573,-80.59280132
12087,43.47825603,-80.58785541
12088,43.47503607,-80.59098348
12089,43.46108576,-80.59888791
12090,43.46280541,-80.58886368
12091,43.46983936,-80.58609304
12092,43.46840435,-80.57564499
12093,43.47517848,-80.56618962
12094,43.44730267,-80.58393511
12095,43.44973266,-80.57583834
12096,43.46106224,-80.56905236
12097,43.45275574,-80.56479213
12098,43.45729506,-80.54699636
12099,43.46627094,-80.55762904
12100,43.46157608,-80.54866848
12101,43.45290858,-80.53631526
12102,43.45064475,-80.54586424
12103,43.442384,-80.55467005
12104,43.44707773,-80.56012266
12105,43.44073446,-80.56763509
12106,43.43874289,-80.57474603
12107,43.45116453,-80.50219527
12108,43.45351303,-80.49662778
12109,43.450669,-80.49783516
12110,43.44815973,-80.50799032
12111,43.44583939,-80.49598343
12112,43.44965456,-80.49347505
12113,43.4509454,-80.49079577
12114,43.44773638,-80.4994436
12115,43.45426449,-80.48919651
12116,43.45590259,-80.49161824
12117,43.45779055,-80.48596343
12118,43.45622587,-80.48463306
12119,43.46087556,-80.47654824
12120,43.45823085,-80.47714448
12121,43.45472259,-80.4741366
12122,43.44494275,-80.4855562
12123,43.44712363,-80.48130911
12124,43.44222462,-80.48666563
12125,43.45236732,-80.48396083
12126,43.45029271,-80.47826548
12127,43.44104952,-80.47573046
12128,43.44399377,-80.4729765
12129,43.44117671,-80.46726797
12130,43.43956953,-80.47177469
12131,43.43913674,-80.47828856
12132,43.43620167,-80.46852723
12133,43.43667991,-80.47812668
12134,43.44288076,-80.4640791
12135,43.45086672,-80.47048603
12136,43.44474854,-80.46354028
12137,43.43806299,-80.46001811
12138,43.43404687,-80.46210667
12139,43.43216879,-80.47267018
12140,43.45541261,-80.51384213
12141,43.45731433,-80.50898168
12142,43.45868141,-80.50709924
12143,43.45126422,-80.5205933
12144,43.45369484,-80.50822997
12145,43.45132059,-80.51203596
12146,43.4600405,-80.50400839
12147,43.46182998,-80.50192533
12148,43.46370888,-80.4982418
12149,43.46861381,-80.49423868
12150,43.46905969,-80.48774714
12151,43.47005473,-80.48008144
12152,43.46495024,-80.47862913
12153,43.46159113,-80.48793136
12154,43.45973559,-80.49481468
12155,43.45317476,-80.50427381
12156,43.45567476,-80.50305088
12157,43.4552626,-80.49860463
12158,43.45745368,-80.4981183
12159,43.4622765,-80.47715768
12160,43.50051413,-80.47232015
12161,43.48958521,-80.47684061
12162,43.46712346,-80.43369167
12163,43.4695658,-80.44981626
12164,43.46442164,-80.46170101
12165,43.46219682,-80.45575741
12166,43.46266539,-80.44711624
12167,43.45636793,-80.44093364
12168,43.47424534,-80.44637006
12169,43.47678858,-80.46246103
12170,43.48184212,-80.4698231
12171,43.47673468,-80.47449427
12172,43.47007404,-80.46705459
12173,43.47833021,-80.48604541
12174,43.45314547,-80.45855405
12175,43.45872809,-80.46548877
12176,43.45254626,-80.44869583
12177,43.43838715,-80.45112657
12178,43.4449011,-80.4490648
12179,43.43735259,-80.44150597
12180,43.446057,-80.43839603
12181,43.45198297,-80.43164636
12182,43.44433153,-80.42507988
12183,43.43677351,-80.43183955
12184,43.4303629,-80.45133372
12185,43.43064451,-80.43634666
12186,43.42407386,-80.43878446
12187,43.42687372,-80.44226803
12188,43.42023106,-80.45281353
12189,43.42111603,-80.43845331
12190,43.44951641,-80.41410739
12191,43.45114331,-80.40016163
12192,43.42678281,-80.4642468
12193,43.42381069,-80.4538504
12194,43.41872831,-80.45061408
12195,43.45689072,-80.42101316
12196,43.41553515,-80.44988878
12197,43.44643303,-80.51197662
12198,43.42591111,-80.47415521
12199,43.41686354,-80.46387392
12200,43.41264366,-80.47111695
12201,43.42189512,-80.48133493
12202,43.42088174,-80.49479947
12203,43.41579549,-80.50498233
12204,43.41502594,-80.49097306
12205,43.40865109,-80.48757689
12206,43.41497579,-80.51857806
12207,43.40670695,-80.51012954
12208,43.40802011,-80.53535335
12209,43.4030429,-80.52677254
12210,43.44684455,-80.53277519
12211,43.43823129,-80.54988059
12212,43.4319553,-80.56448055
12213,43.42614672,-80.55838995
12214,43.43509718,-80.54283743
12215,43.44095643,-80.52829693
12216,43.44589518,-80.51811686
12217,43.44269712,-80.51764199
12218,43.43938463,-80.51415084
12219,43.41898608,-80.55534189
12220,43.43566268,-80.52255419
12221,43.4140517,-80.54188071
12222,43.42258553,-80.53466398
12223,43.42070182,-80.54607005
12224,43.42234832,-80.52377137
12225,43.43289858,-80.5317694
12226,43.43091762,-80.51726284
12227,43.42839984,-80.54355272
12228,43.42482254,-80.51164034
12229,43.43603006,-80.5074349
12230,43.43865271,-80.5008032
12231,43.44237925,-80.50700655
12232,43.44338646,-80.50161385
12233,43.44021709,-80.49212181
12234,43.4343823,-80.49315464
12235,43.43617757,-80.48381823
12236,43.43115545,-80.48261135
12237,43.42908894,-80.4996929
12238,43.42167212,-80.42987824
12239,43.41767685,-80.43796523
12240,43.4411471,-80.41062228
12241,43.43039337,-80.41464657
12242,43.42907328,-80.42606715
12243,43.42436611,-80.42207874
12244,43.41464078,-80.42435614
12245,43.4111274,-80.44012978
12246,43.38879589,-80.51534383
12247,43.3923196,-80.50099615
12248,43.40173979,-80.48248588
